,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
6544,1994,0.00663,0.00962,0.037,0.17,6
6923,2098,0.381,0.00153,0.965,0.29,7
3027,1026,0.000295,0.0255,0.68,0.0,3
4080,1189,0.928,0.514,0.73,0.56,4
1079,343,0.367,0.000142,0.737,0.33,1
1005,339,0.676,1.11e-06,0.26,0.36,1
842,289,0.676,0.0,0.541,0.58,0
7218,2075,0.386,0.0,0.962,0.24,7
2930,719,0.0496,0.0,0.934,0.44,2
8325,2352,0.301,0.0243,0.443,0.61,8
4354,1308,0.899,0.00622,0.0815,0.5,4
3709,678,0.0203,0.0,0.798,0.61,3
2326,779,0.201,0.661,0.338,0.53,2
2536,866,0.593,9.24e-06,0.754,0.49,2
6211,1874,0.00144,8.49e-06,0.103,0.2,6
6297,1864,0.0233,0.0889,0.0664,0.17,6
2970,682,0.00104,0.0,0.251,0.02,3
7091,2051,0.54,0.00118,0.147,0.25,7
2929,957,0.289,5.6e-06,0.398,0.44,2
7520,2243,0.642,0.0,0.865,0.33,7
2485,768,0.315,0.0,0.164,0.66,2
1413,391,0.0176,0.621,0.795,0.2,1
5006,1529,0.00562,0.569,0.253,0.45,5
1929,366,0.0148,0.109,0.519,0.16,1
2322,706,0.00609,0.000157,0.715,0.65,2
1680,594,0.0988,4.73e-05,0.521,0.17,1
6042,1877,0.000493,0.0118,0.307,0.21,6
2862,678,0.00967,2.94e-05,0.3,0.6,2
15,14,0.2,4.56e-05,0.238,0.58,0
3498,694,0.0515,0.0014,0.917,0.72,3
5,5,0.289,0.0,0.666,0.58,0
1985,682,0.00104,0.0,0.251,0.02,2
1242,384,0.0894,0.000215,0.745,0.22,1
7866,2293,0.733,0.0,0.836,0.02,8
362,154,0.201,3.04e-05,0.871,0.32,0
487,58,0.083,1.55e-06,0.636,0.59,0
8305,2410,0.397,0.0,0.578,0.0,8
1820,631,0.206,0.301,0.851,0.16,1
7317,2044,0.0355,0.695,0.93,0.23,7
6140,1896,9.35e-05,3.24e-06,0.135,0.49,6
326,10,0.423,1.54e-06,0.0979,0.65,0
2231,734,6.5e-05,0.0,0.684,0.0,2
7297,2106,0.716,4.51e-06,0.873,0.23,7
1148,351,0.746,1.74e-05,0.628,0.29,1
3377,770,0.954,1.49e-06,0.308,0.0,3
4573,1325,0.991,0.911,0.269,0.36,4
1266,430,0.0845,0.0,0.445,0.24,1
3693,812,0.00148,0.000582,0.537,0.76,3
5502,1603,0.984,0.924,0.171,0.48,5
1677,460,0.656,0.0,0.221,0.37,1
3935,1125,0.756,0.678,0.163,0.76,4
7137,2121,0.115,0.964,0.926,0.25,7
3424,759,0.00512,0.0996,0.548,0.02,3
470,61,0.0479,0.0,0.628,0.51,0
1410,405,0.0444,0.0,0.275,0.21,1
2766,677,0.626,6.22e-06,0.352,0.7000000000000001,2
409,45,0.93,0.0,0.354,0.49,0
1828,634,0.0855,0.00369,0.247,0.16,1
5248,1472,0.684,1.76e-05,0.265,0.49,5
5541,1575,0.053,0.0,0.514,0.36,5
2965,1021,0.000885,0.0297,0.319,0.03,3
3886,1121,0.0488,0.261,0.963,0.73,3
5348,1464,0.00347,0.0,0.463,0.2,5
625,118,0.588,0.0,0.937,0.29,0
1251,365,0.0714,7.87e-06,0.773,0.27,1
2637,906,0.00227,0.00171,0.648,0.0,2
2031,701,0.0504,0.56,0.521,0.0,2
1139,353,0.000998,6.26e-05,0.78,0.31,1
380,37,0.776,0.00285,0.187,0.54,0
7090,2050,0.845,2.78e-05,0.812,0.24,7
4206,1248,0.879,0.986,0.0965,0.33,4
2835,973,0.14,0.000351,0.841,0.45,2
7798,2296,0.475,2.35e-05,0.703,0.0,8
2140,728,0.00404,0.0978,0.786,0.01,2
5362,1634,0.167,0.0,0.71,0.37,5
88,19,0.939,2.56e-05,0.18,0.0,0
6300,1829,3.3e-06,0.0583,0.0808,0.18,6
746,0,0.00676,4.95e-05,0.95,0.41,0
4165,1229,0.195,0.842,0.0995,0.36,4
6196,1918,2.43e-05,0.00159,0.0648,0.19,6
7257,2193,0.628,0.0502,0.808,0.23,7
2432,825,0.458,0.0,0.455,0.67,2
3718,782,0.000917,0.0,0.365,0.79,3
6066,1786,0.0448,0.591,0.504,0.21,6
2434,782,0.000917,0.0,0.365,0.79,2
7142,2161,0.829,0.0711,0.236,0.24,7
2384,806,0.0411,0.0,0.373,0.58,2
5661,1452,0.3,2.23e-05,0.334,0.65,5
3450,1021,0.000237,0.000294,0.194,0.8,3
7784,2293,0.764,0.0,0.639,0.0,8
1320,378,0.489,0.941,0.624,0.23,1
4577,1238,0.975,0.96,0.0345,0.5,4
6288,1941,0.0,0.951,0.0368,0.18,6
6486,1978,0.88,0.818,0.24,0.18,6
4391,1248,0.836,0.966,0.151,0.28,4
1699,586,0.025,0.807,0.655,0.17,1
564,132,0.0356,0.0,0.636,0.31,0
2986,682,0.00104,0.0,0.251,0.01,3
3243,720,0.175,0.69,0.423,0.0,3
6836,2073,0.723,0.622,0.932,0.3,7
2499,851,0.0231,0.00239,0.868,0.0,2
1926,663,0.0203,0.258,0.645,0.16,1
7619,2114,0.876,0.000141,0.282,0.52,7
6464,1814,2.28e-06,0.675,0.0585,0.19,6
2700,855,0.0455,1.82e-05,0.502,0.47,2
7695,2177,0.307,0.00324,0.925,0.19,7
633,82,0.957,0.000472,0.329,0.54,0
7851,2293,0.827,0.0,0.639,0.0,8
1409,345,0.0241,0.191,0.956,0.22,1
3678,816,0.0265,0.0,0.765,0.51,3
6992,2049,0.353,1.97e-05,0.649,0.27,7
1966,631,0.476,0.841,0.828,0.16,1
1606,571,0.198,0.00035,0.816,0.18,1
1110,376,0.356,0.00012,0.575,0.31,1
7948,2302,0.261,0.0471,0.288,0.0,8
5992,1774,1.18e-06,0.914,0.0458,0.2,6
1671,334,0.000989,0.114,0.601,0.21,1
5683,1717,0.0109,0.0,0.302,0.55,5
405,169,0.832,0.0,0.208,0.5,0
3102,695,0.0097,0.000133,0.104,0.85,3
1385,365,0.0692,0.00323,0.767,0.22,1
4654,1403,0.978,0.895,0.222,0.26,4
987,331,0.238,0.0,0.717,0.42,1
1240,405,0.223,0.0,0.614,0.25,1
1418,502,0.402,0.00048,0.891,0.22,1
4009,1154,0.972,0.903,0.382,0.0,4
5742,1497,0.000228,0.0507,0.309,0.32,5
6590,1882,0.000128,0.704,0.0362,0.43,6
5324,1623,0.0457,3.15e-06,0.314,0.46,5
4576,1377,0.988,0.906,0.31,0.47,4
4962,1514,0.355,0.0,0.806,0.47,5
8064,2329,0.486,0.000273,0.322,0.72,8
8478,2499,0.0349,0.0,0.704,0.34,8
7092,2071,0.289,0.000312,0.534,0.28,7
822,267,0.821,0.0,0.172,0.26,0
6756,2039,0.000129,0.00177,0.39,0.15,6
6420,1787,0.0088,0.967,0.323,0.17,6
7201,2056,0.436,5.61e-05,0.547,0.26,7
2151,728,0.00404,0.0978,0.786,0.0,2
584,140,0.059,3.74e-06,0.798,0.29,0
3953,1125,0.479,0.508,0.285,0.65,4
6567,1793,2.74e-06,0.242,0.444,0.16,6
5619,1494,0.41,0.0,0.467,0.49,5
2718,723,0.0598,0.0,0.724,0.67,2
6535,1805,1.54e-06,0.453,0.272,0.18,6
2438,828,0.176,0.0,0.794,0.0,2
8073,2331,0.257,0.000152,0.32,0.68,8
8266,2365,0.29,0.00593,0.738,0.6,8
8046,2317,0.451,0.11,0.447,0.0,8
4560,1190,0.994,0.942,0.195,0.52,4
8088,2339,0.342,1.01e-05,0.678,0.0,8
8045,2321,0.291,0.0,0.926,0.47,8
6073,1795,9.91e-06,0.57,0.126,0.21,6
102,44,0.496,0.0,0.683,0.5700000000000001,0
2659,908,0.00113,0.0102,0.446,0.0,2
4591,1153,0.938,0.922,0.129,0.44,4
974,144,0.000971,6.55e-06,0.29,0.25,0
2679,702,0.0106,0.0,0.475,0.66,2
8245,2405,0.555,0.0,0.691,0.4,8
6252,1872,2.39e-06,0.258,0.0647,0.18,6
721,135,0.202,0.000203,0.171,0.51,0
2226,676,0.199,0.0329,0.382,0.79,2
3726,807,0.245,0.00132,0.547,0.5,3
6928,2045,0.584,1.99e-06,0.776,0.28,7
2190,743,0.00131,1.2e-06,0.715,0.0,2
3277,710,0.194,4.09e-06,0.73,0.01,3
3351,754,0.0155,0.0,0.489,0.56,3
2086,711,0.718,0.00292,0.758,0.0,2
6503,1982,1.92e-06,0.863,0.04,0.17,6
1543,374,0.0684,0.822,0.832,0.19,1
6917,2056,0.312,0.00505,0.899,0.31,7
2639,908,0.00117,0.000223,0.395,0.01,2
2893,996,0.0247,0.000593,0.676,0.01,2
6496,1797,1e-05,0.924,0.073,0.17,6
191,80,0.861,9.95e-06,0.276,0.38,0
3883,859,0.0641,5.82e-05,0.567,0.7000000000000001,3
4735,1236,0.995,0.934,0.0809,0.36,4
6811,2060,0.751,0.000712,0.14,0.0,7
2391,810,0.0286,4.66e-05,0.347,0.0,2
1886,652,0.19,0.00634,0.934,0.16,1
3621,813,0.665,0.000178,0.562,0.0,3
1618,365,0.0868,2.62e-06,0.427,0.21,1
6617,1795,4.93e-06,0.876,0.336,0.18,6
2433,698,0.00261,0.000512,0.626,0.67,2
5801,1769,0.00066,0.0402,0.253,0.54,6
7252,2044,0.778,0.000586,0.325,0.23,7
2014,689,0.0601,0.0,0.662,0.0,2
4201,1185,0.342,0.96,0.318,0.6,4
5648,1632,0.462,0.0,0.886,0.33,5
925,100,0.345,2.46e-05,0.914,0.27,0
4151,1160,0.895,0.869,0.403,0.6,4
1291,444,0.0575,6.84e-05,0.77,0.22,1
61,25,0.0726,0.0193,0.217,0.62,0
6838,2068,0.174,3.52e-05,0.665,0.31,7
7911,2293,0.961,0.0,0.64,0.0,8
8204,2383,0.0229,0.155,0.109,0.0,8
1772,353,0.0204,0.755,0.828,0.19,1
3241,728,0.00404,0.0978,0.786,0.01,3
3190,715,0.000621,0.00842,0.659,0.01,3
5769,1758,0.156,8.8e-06,0.401,0.42,5
7895,2293,0.764,0.0,0.639,0.0,8
6007,1830,4.04e-06,0.905,0.187,0.21,6
25,7,0.757,0.0,0.33,0.01,0
1200,410,0.173,0.865,0.597,0.24,1
7171,2041,0.619,0.036,0.281,0.45,7
7360,2217,0.672,0.000386,0.657,0.22,7
1835,385,0.000143,0.792,0.519,0.17,1
5097,1527,0.499,0.906,0.26,0.49,5
6217,1776,2.73e-05,0.808,0.317,0.18,6
7719,2186,0.829,0.594,0.9,0.2,7
3233,728,0.0039,0.657,0.101,0.0,3
6245,1932,8.04e-06,0.425,0.101,0.2,6
3236,714,0.000794,0.0865,0.506,0.0,3
7262,2194,0.477,8.19e-06,0.503,0.25,7
2562,694,0.000607,2.74e-05,0.0631,0.6900000000000001,2
159,66,0.761,0.00112,0.217,0.51,0
1747,609,0.661,0.577,0.625,0.18,1
5528,1685,0.00845,0.0,0.583,0.43,5
5174,1482,0.471,0.0,0.351,0.48,5
4926,1497,0.00262,0.000175,0.658,0.0,5
5981,1838,0.015,0.652,0.0565,0.22,6
5762,1627,0.0295,0.0,0.359,0.55,5
8092,2340,0.355,1.96e-05,0.866,0.0,8
3834,1108,0.17,1.67e-05,0.559,0.64,3
1015,341,0.585,0.0,0.651,0.45,1
4340,1227,0.968,0.934,0.0542,0.51,4
5712,1488,0.0346,0.936,0.416,0.43,5
7937,2303,0.881,3.59e-05,0.949,0.0,8
5722,1467,0.0264,0.0,0.365,0.5,5
8349,2450,0.572,1.87e-05,0.374,0.02,8
8492,2505,0.616,0.0,0.87,0.0,8
8010,2310,0.0749,1.99e-06,0.963,0.02,8
2237,755,0.0198,6.4e-06,0.92,0.03,2
6370,1816,1.69e-05,0.352,0.0339,0.18,6
37,20,0.963,1.58e-05,0.316,0.0,0
5355,1464,0.0115,0.0,0.347,0.26,5
1696,600,0.473,0.0,0.808,0.17,1
6702,1778,0.0024,0.744,0.349,0.17,6
5435,1486,0.948,0.855,0.362,0.46,5
4627,1190,0.995,0.917,0.0895,0.53,4
3002,674,0.0102,0.000855,0.62,0.8300000000000001,3
4317,1297,0.843,0.604,0.139,0.53,4
2695,924,0.000185,0.000174,0.934,0.46,2
4303,1280,0.903,6.66e-05,0.113,0.5,4
5585,1518,0.302,0.932,0.343,0.53,5
2067,685,0.0195,0.0,0.462,0.0,2
1331,453,0.464,0.8,0.727,0.51,1
4909,1458,0.0593,0.0,0.748,0.64,5
1990,682,0.000335,0.0475,0.248,0.05,2
1639,353,0.00374,0.000302,0.77,0.21,1
5011,1477,0.273,0.976,0.425,0.49,5
1020,331,0.299,0.0,0.228,0.41,1
6183,1911,7.84e-05,0.00622,0.0398,0.0,6
3359,755,0.0394,0.0,0.776,0.0,3
2744,945,0.307,0.0,0.912,0.46,2
8331,2306,0.846,0.00267,0.092,0.67,8
6518,1785,0.000677,0.857,0.04,0.18,6
4237,1134,0.975,0.897,0.0489,0.58,4
7074,2134,0.966,0.775,0.929,0.25,7
5269,1537,0.105,0.0,0.459,0.54,5
5885,1777,2.47e-05,0.000743,0.112,0.22,6
6045,1878,0.979,0.932,0.159,0.19,6
3400,681,0.0576,0.000105,0.458,0.8200000000000001,3
4367,1134,0.989,0.941,0.103,0.55,4
1566,364,0.0933,0.868,0.41,0.19,1
8396,899,0.493,0.0,0.291,0.39,8
4122,1207,0.813,0.808,0.0395,0.54,4
8447,2486,0.235,1.09e-05,0.696,0.0,8
5936,1795,0.000263,0.414,0.32,0.23,6
1441,471,0.166,0.92,0.875,0.19,1
3133,1031,0.00721,2.06e-06,0.298,0.0,3
8130,2304,0.135,0.0336,0.443,0.67,8
1292,445,0.176,0.0,0.954,0.22,1
2343,786,0.613,1.12e-06,0.13,0.0,2
4376,1315,0.988,0.244,0.202,0.52,4
146,7,0.733,0.0,0.594,0.19,0
7762,2061,0.805,0.0281,0.799,0.2,7
404,168,0.785,0.134,0.155,0.54,0
1094,371,0.216,3.97e-05,0.941,0.3,1
4559,1332,0.0041,2.46e-06,0.354,0.4,4
4812,1443,0.951,0.923,0.0562,0.06,4
4498,1170,0.874,0.95,0.249,0.49,4
4403,1147,0.671,0.000338,0.197,0.35,4
4301,1290,0.801,0.85,0.111,0.49,4
5814,1774,3.05e-05,0.641,0.0943,0.56,6
1987,681,0.0121,1.6e-05,0.418,0.0,2
4036,1130,0.935,0.00179,0.147,0.61,4
3138,701,0.0632,0.00658,0.311,0.0,3
3206,678,0.0611,0.0,0.574,0.67,3
2387,808,0.138,2.4e-05,0.931,0.5,2
6618,1776,0.126,0.736,0.23,0.16,6
3764,871,0.553,0.0,0.594,0.0,3
7993,2303,0.881,3.59e-05,0.949,0.0,8
5535,1689,0.332,0.0,0.296,0.39,5
1714,411,0.0533,0.893,0.761,0.18,1
1006,333,0.125,0.0,0.847,0.44,1
3421,1061,4.65e-05,0.139,0.0916,0.01,3
4847,1459,0.241,0.0,0.86,0.58,5
5020,1467,0.0281,0.00019,0.7,0.59,5
5532,1469,0.00849,0.901,0.128,0.42,5
6298,1945,9.12e-05,0.883,0.122,0.18,6
4805,1236,0.993,0.942,0.148,0.51,4
4355,1309,0.938,0.867,0.0501,0.56,4
482,196,0.623,0.0,0.113,0.3,0
1570,334,0.000324,0.425,0.926,0.19,1
4950,1461,0.000303,0.0,0.215,0.61,5
2942,1012,0.0133,0.427,0.962,0.44,2
533,56,0.834,0.00405,0.151,0.49,0
476,192,0.844,0.000128,0.588,0.62,0
7618,2264,0.935,1.29e-05,0.284,0.4,7
1332,463,0.0207,9.14e-05,0.605,0.21,1
4379,1300,0.993,0.937,0.307,0.5,4
1108,344,0.41,0.00067,0.896,0.3,1
5317,1623,0.0445,2.86e-06,0.312,0.52,5
4189,1128,0.876,0.0179,0.149,0.47,4
359,151,0.842,0.0,0.611,0.5700000000000001,0
3339,1054,0.00123,0.0,0.292,0.0,3
3505,1073,0.168,0.0,0.757,0.0,3
2379,804,0.0289,0.0,0.183,0.67,2
4900,1488,0.943,0.934,0.0338,0.54,5
1136,385,0.397,0.888,0.847,0.27,1
5152,1518,0.726,0.862,0.339,0.6,5
3153,1041,0.000164,0.847,0.0364,0.76,3
7907,2293,0.764,0.0,0.639,0.0,8
8016,2291,0.0738,9.48e-05,0.338,0.77,8
740,172,0.0345,1.14e-05,0.793,0.65,0
1948,514,0.462,0.0102,0.977,0.16,1
4182,1128,0.949,0.0,0.289,0.52,4
4806,1443,0.921,0.926,0.0399,0.06,4
964,195,0.752,0.000837,0.476,0.47,0
1134,383,0.0764,0.0,0.903,0.42,1
4215,1253,0.979,0.902,0.0638,0.5,4
8033,831,2.15e-05,0.124,0.223,0.0,8
8005,2310,0.0749,1.99e-06,0.963,0.02,8
1426,503,0.0498,0.00135,0.581,0.53,1
3038,705,0.000121,2.53e-05,0.31,0.0,3
1558,391,0.0175,0.231,0.705,0.18,1
1826,633,0.0437,0.854,0.795,0.16,1
7724,2189,0.937,0.935,0.16,0.2,7
6987,2123,0.83,0.0,0.68,0.25,7
5254,1493,0.00451,0.79,0.353,0.49,5
6612,1875,1.06e-05,0.736,0.0722,0.17,6
8030,766,0.00537,0.0,0.604,0.03,8
6922,2097,0.414,1.16e-06,0.821,0.28,7
7385,2080,0.191,0.0362,0.909,0.22,7
1386,488,0.75,0.615,0.763,0.21,1
5403,1545,0.785,0.876,0.0785,0.59,5
3955,1125,0.453,0.335,0.114,0.62,4
5319,1624,0.0546,0.0,0.862,0.5,5
2389,794,0.227,0.514,0.435,0.01,2
7147,2163,0.95,0.138,0.738,0.25,7
411,32,0.733,6.04e-06,0.32,0.46,0
1017,343,0.43,0.0,0.8,0.41,1
2074,681,0.0021,0.00165,0.328,0.8200000000000001,2
1069,334,0.000375,0.419,0.926,0.35,1
5675,1688,0.639,0.0,0.633,0.38,5
5698,1736,0.599,0.0,0.742,0.34,5
8410,898,0.0774,0.0,0.361,0.52,8
8225,2349,0.0466,0.0,0.648,0.52,8
7199,2060,0.806,0.0,0.265,0.58,7
1277,435,0.0149,0.329,0.932,0.26,1
1091,370,0.0798,0.00352,0.505,0.29,1
7077,2145,0.895,0.921,0.801,0.25,7
6360,1771,8.19e-05,0.406,0.186,0.17,6
5276,1455,0.000103,7.43e-06,0.553,0.5700000000000001,5
4718,1130,0.888,0.617,0.126,0.45,4
6013,1865,1.66e-06,0.419,0.0463,0.2,6
3956,1125,0.343,0.884,0.173,0.65,4
4855,1466,0.00183,0.0,0.678,0.67,5
5868,1769,0.000169,0.00504,0.204,0.22,6
6050,1881,0.000317,0.0106,0.13,0.19,6
7939,2303,0.881,3.59e-05,0.949,0.0,8
1662,587,0.504,0.85,0.782,0.18,1
3683,796,0.368,0.000312,0.572,0.0,3
4807,1445,0.811,0.686,0.12,0.44,4
1489,334,0.0952,0.44,0.556,0.22,1
7402,2046,0.0414,0.000247,0.787,0.22,7
5622,1464,0.0171,0.0,0.385,0.43,5
5792,1767,0.328,0.0,0.805,0.32,5
153,49,0.883,0.0123,0.59,0.49,0
2887,989,0.00124,0.000125,0.326,0.0,2
7940,2303,0.881,3.59e-05,0.949,0.0,8
1274,434,0.0359,0.00416,0.736,0.26,1
1864,402,0.871,0.878,0.741,0.17,1
5399,1612,0.0316,0.0,0.556,0.47,5
8087,2338,0.129,1.03e-05,0.698,0.0,8
6110,1818,3.07e-06,0.797,0.161,0.2,6
4631,1227,0.986,0.916,0.154,0.47,4
7627,2122,0.399,1.75e-05,0.658,0.2,7
1257,427,0.137,0.649,0.801,0.24,1
2626,796,0.0486,0.00174,0.58,0.47,2
775,243,0.0684,8.66e-06,0.523,0.28,0
6602,1795,3.78e-05,0.88,0.093,0.18,6
2319,694,0.0529,0.0521,0.857,0.7000000000000001,2
5070,1486,0.717,0.838,0.178,0.58,5
6139,1895,2.53e-06,0.595,0.213,0.19,6
3427,767,0.0805,0.517,0.829,0.54,3
5732,1751,0.382,0.0,0.39,0.42,5
3982,1144,0.00513,0.893,0.0462,0.46,4
5521,1682,0.803,4.42e-06,0.684,0.49,5
2446,834,0.00835,0.0,0.694,0.0,2
7941,2293,0.733,0.0,0.836,0.0,8
2104,718,0.0197,0.01,0.645,0.0,2
7631,2269,0.858,0.904,0.852,0.2,7
6884,2061,0.89,0.000561,0.207,0.29,7
6151,1788,1.19e-05,0.902,0.0355,0.19,6
352,148,0.0302,0.000141,0.661,0.56,0
5216,1590,0.00347,0.000159,0.0518,0.59,5
4581,1380,0.758,0.916,0.0544,0.47,4
7792,2294,0.35,0.0,0.856,0.0,8
2381,805,0.434,0.0,0.193,0.65,2
7818,2293,0.733,0.0,0.836,0.0,8
5144,1510,0.257,0.0,0.755,0.49,5
2709,930,0.00307,0.0,0.531,0.46,2
2405,813,0.665,0.000178,0.562,0.0,2
699,251,0.0365,0.0,0.51,0.47,0
5037,1538,0.00502,0.00361,0.848,0.56,5
8431,2483,0.129,0.000757,0.787,0.35,8
2547,873,0.226,0.0,0.536,0.0,2
3445,1063,0.0875,0.0,0.469,0.71,3
3101,1035,0.343,0.0,0.418,0.5700000000000001,3
127,59,0.241,0.0,0.617,0.71,0
3752,1093,0.274,0.0,0.546,0.0,3
7041,2085,0.854,0.00499,0.366,0.28,7
5387,1477,0.0798,5.61e-06,0.214,0.44,5
6543,1993,5.6e-06,0.913,0.0642,0.17,6
3249,673,0.00892,0.309,0.356,0.77,3
750,262,0.46,0.000352,0.484,0.35,0
3581,771,0.0015,3.34e-06,0.752,0.0,3
5815,1780,8.08e-06,0.107,0.36,0.48,6
6336,1949,0.000237,0.865,0.117,0.19,6
727,221,0.781,1.71e-05,0.26,0.27,0
5861,1786,0.000795,0.0226,0.637,0.24,6
6600,1851,0.813,0.922,0.0379,0.16,6
7012,2077,0.41,0.00422,0.831,0.27,7
4491,1299,0.985,0.916,0.0393,0.54,4
3295,736,0.0113,0.106,0.649,0.79,3
2550,874,0.143,2.09e-06,0.831,0.0,2
4088,1195,0.974,0.902,0.0391,0.41,4
5678,1468,0.0629,0.0,0.735,0.6,5
5271,1535,5.43e-05,0.678,0.514,0.42,5
1062,360,0.403,0.004,0.65,0.32,1
7661,2044,0.578,0.000548,0.238,0.21,7
7022,2053,0.209,0.791,0.974,0.27,7
1838,515,0.0874,0.49,0.456,0.49,1
8279,718,0.00772,7.9e-05,0.565,0.7000000000000001,8
5597,1619,0.753,0.0,0.636,0.34,5
5470,1466,0.00122,0.0,0.749,0.48,5
515,67,0.845,0.0,0.353,0.48,0
136,19,0.225,0.0,0.664,0.73,0
7083,2060,0.24,0.00412,0.195,0.27,7
1308,355,0.227,0.000159,0.368,0.23,1
330,138,0.832,0.856,0.971,0.5,0
8437,2407,0.161,8.54e-05,0.976,0.35,8
4476,1248,0.828,0.903,0.221,0.27,4
1537,545,0.0553,0.0,0.784,0.19,1
3147,694,0.000363,1.75e-05,0.381,0.71,3
1254,389,0.00552,0.0044,0.631,0.23,1
848,67,0.948,0.0,0.118,0.44,0
203,88,0.0916,2.8e-06,0.394,0.3,0
5610,1455,0.159,0.0,0.257,0.47,5
7926,2303,0.881,3.59e-05,0.949,0.0,8
6031,1818,3.88e-05,0.0581,0.579,0.21,6
7571,2100,0.598,0.000906,0.924,0.21,7
3578,773,0.0484,0.185,0.963,0.0,3
7242,2190,0.74,0.000147,0.364,0.23,7
4842,1455,0.0119,0.0,0.606,0.75,5
5296,1616,0.345,0.0,0.387,0.62,5
4680,1411,0.99,0.945,0.157,0.17,4
3831,836,0.425,3.81e-06,0.208,0.0,3
4662,1405,0.906,0.915,0.0793,0.4,4
3271,712,0.809,0.0,0.828,0.02,3
6984,2120,0.901,0.000308,0.389,0.55,7
8392,2448,0.0705,1.41e-05,0.741,0.36,8
4383,1317,0.995,0.925,0.0631,0.52,4
1065,331,0.525,8.57e-06,0.681,0.33,1
6439,1971,0.00159,0.905,0.238,0.17,6
2194,743,0.00131,1.2e-06,0.715,0.0,2
1236,421,0.0184,0.0133,0.365,0.23,1
3520,1073,0.168,0.0,0.757,0.0,3
3402,1057,0.821,0.000374,0.295,0.0,3
1903,379,0.106,0.795,0.686,0.17,1
493,198,0.303,0.0342,0.209,0.54,0
930,317,0.938,0.0,0.372,0.25,0
4722,1135,0.0494,0.854,0.237,0.45,4
7927,2303,0.881,3.59e-05,0.949,0.0,8
1258,351,0.877,0.000763,0.564,0.25,1
8224,2394,0.797,0.0,0.877,0.61,8
6906,2094,0.593,0.00366,0.445,0.29,7
1923,661,0.0292,0.0,0.453,0.47,1
313,9,0.63,0.000211,0.191,0.49,0
6665,1872,5.21e-06,0.621,0.216,0.16,6
3423,758,7.92e-05,0.0671,0.324,0.0,3
2650,908,0.00113,0.0102,0.446,0.0,2
6372,1816,0.0019,0.00154,0.0673,0.18,6
3122,1016,0.299,0.0,0.415,0.0,3
1402,500,0.515,0.285,0.748,0.23,1
274,78,0.421,2.08e-06,0.396,0.56,0
2534,799,0.186,0.00019,0.392,0.48,2
2009,689,0.0601,0.0,0.662,0.0,2
6169,1789,3.87e-05,0.724,0.301,0.2,6
510,32,0.775,0.00105,0.253,0.45,0
6190,1801,2.1e-05,0.063,0.119,0.19,6
5093,1526,0.0772,0.0,0.811,0.53,5
1171,399,0.0896,0.337,0.826,0.3,1
3724,828,0.145,0.00357,0.649,0.0,3
3837,1111,0.149,0.0128,0.731,0.07,3
2847,980,0.0171,0.0,0.644,0.43,2
645,57,0.00402,0.0,0.244,0.43,0
5151,1571,0.00634,0.0,0.36,0.56,5
4196,1247,0.065,0.0,0.21,0.58,4
8324,2302,0.593,0.195,0.341,0.5700000000000001,8
6809,2059,0.864,8.79e-06,0.287,0.44,7
588,100,0.0362,6.31e-06,0.548,0.3,0
7165,2111,0.483,1.01e-05,0.921,0.23,7
3867,847,0.0776,2.95e-05,0.926,0.49,3
2185,706,0.0327,0.0,0.945,0.0,2
5933,1792,9.23e-05,0.0,0.108,0.22,6
5316,1622,0.334,0.716,0.0395,0.41,5
1355,365,0.0174,0.0,0.543,0.24,1
723,139,0.00662,5.47e-06,0.402,0.27,0
2610,684,0.0459,0.0,0.693,0.7000000000000001,2
532,191,0.639,6.75e-05,0.326,0.29,0
3674,794,0.000989,0.695,0.907,0.0,3
3217,728,0.00119,0.513,0.408,0.0,3
6497,1900,1.16e-06,0.902,0.0736,0.17,6
2755,930,0.000665,0.0,0.722,0.46,2
4332,1300,0.986,0.898,0.216,0.6,4
3829,858,0.101,0.0,0.506,0.5,3
5209,1587,0.00179,0.0,0.823,0.56,5
8096,2340,0.355,1.96e-05,0.866,0.0,8
7528,2221,0.975,0.529,0.215,0.21,7
2973,683,0.912,0.0,0.304,0.0,3
5518,1536,0.109,0.0,0.349,0.52,5
2775,779,0.0256,0.0236,0.213,0.56,2
7916,2300,0.0542,0.0,0.254,0.6,8
1149,391,0.168,0.391,0.909,0.28,1
2117,719,0.373,1.74e-06,0.568,0.0,2
4289,1284,0.878,0.000873,0.165,0.63,4
4700,1372,0.527,0.603,0.279,0.25,4
8418,2312,0.302,0.254,0.442,0.58,8
6315,1876,0.000356,0.0139,0.0312,0.18,6
7062,2129,0.402,0.00051,0.728,0.28,7
4020,1159,0.968,0.811,0.629,0.02,4
392,20,0.271,0.0,0.372,0.62,0
7290,2052,0.175,0.000352,0.698,0.23,7
5870,1779,1.99e-05,0.806,0.171,0.44,6
8187,2373,0.735,0.0,0.755,0.4,8
4531,1257,0.956,0.805,0.069,0.42,4
5863,1805,1.87e-06,0.348,0.113,0.23,6
6483,1779,0.0362,0.17,0.321,0.34,6
5297,1455,0.017,0.0,0.847,0.54,5
2734,940,0.658,1.73e-05,0.0697,0.0,2
2609,740,0.000395,0.154,0.389,0.47,2
6096,1864,4.74e-05,0.888,0.139,0.2,6
3794,1018,0.00401,0.0,0.451,0.63,3
3468,1070,0.00341,1.73e-05,0.527,0.0,3
3948,1130,0.959,0.229,0.151,0.73,4
